Time Period,B_State,Charge_R,Discharge_R,Grid_I,Grid_E
471,98220.9256789252,0.206780896160605,0.0,11003.6407008962,0.0
472,85010.8405212843,0.0,12549.39428,0.0,0.0
473,73952.9302785507,0.0,10504.85321,0.0,0.0
474,55297.8058726789,0.0,17722.2276750107,0.0,10839.2188480107
475,29450.0832562973,0.0,24555.2314197313,0.0,15971.7019267313
476,19408.587201394,0.0,9539.365297,0.0,0.0
477,9186.32031790379,0.0,9711.116663,0.0,0.0
478,0.0,0.0,8726.986848,0.0,0.0
479,0.0,0.0,0.0,8605.511352,0.0
480,0.0,0.0,0.0,4344.171087,0.0
481,0.0,0.0,0.0,3991.410362,0.0
482,0.0,0.0,0.0,4346.309083,0.0
483,22161.2687483621,23327.6513140654,0.0,26953.1149690654,0.0
484,22161.2244258246,0.0,0.0,7048.452262,0.0
485,15839.3802717968,0.0,6005.70984,0.0,0.0
486,8993.88655619416,0.0,6503.188935,0.0,0.0
487,0.0,0.0,8544.17514,0.0,0.0
488,0.0,0.0,0.0,9027.817008,0.0
489,4911.36550401736,5169.85842528143,0.0,19473.1725952814,0.0
490,28238.8255300311,24555.2314197313,0.0,38807.7676097313,0.0
491,51566.2389011248,24555.2314197313,0.0,35614.3137597313,0.0
492,74893.6056173917,24555.2314197313,0.0,35184.5344597313,0.0
493,98220.9256789252,24555.2314197313,0.0,38082.8671497313,0.0
494,98220.9256789252,0.206780896160605,0.0,12085.7921708962,0.0
495,98220.9256789252,0.206780896160605,0.0,10215.8960908962,0.0
496,85785.7004160212,0.0,11813.27738,0.0,0.0
497,74666.7237814625,0.0,10562.86481,0.0,0.0
498,61996.7482795939,0.0,12036.33486,0.0,0.0
499,44006.7521632627,0.0,17090.3785166929,0.0,5971.42060669288
500,30854.6822866005,0.0,12494.38277,0.0,0.0
501,15857.0390088149,0.0,14247.70249,0.0,0.0
502,0.0,0.0,15064.15693,0.0,0.0
503,0.0,0.0,0.0,9651.086498,0.0
504,0.0,0.0,0.0,7873.78865,0.0
505,0.0,0.0,0.0,5417.279832,0.0
506,740.913647344282,779.909102467665,0.0,6740.12422246767,0.0
507,24068.3820142617,24555.2314197313,0.0,33162.9172457313,0.0
508,24068.3338774977,0.0,0.0,8784.998526,0.0
509,17056.1890597773,0.0,6661.491847,0.0,0.0
510,8123.69959582024,0.0,8485.832584,0.0,0.0
511,0.0,0.0,7717.499181,0.0,0.0
512,0.0,0.0,0.0,8779.17987,0.0
513,4911.36550401736,5169.85842528143,0.0,16199.8485852814,0.0
514,28238.8255300311,24555.2314197313,0.0,35555.6905797313,0.0
515,51566.2389011248,24555.2314197313,0.0,37346.1153597313,0.0
516,74893.6056173917,24555.2314197313,0.0,35442.3574297313,0.0
517,98220.9256789252,24555.2314197313,0.0,34860.9467397313,0.0
518,98220.9256789252,0.206780896160605,0.0,11021.5777608962,0.0
519,98220.9256789252,0.206780896160605,0.0,12328.9757708962,0.0
520,85071.2815949686,0.0,12491.97526,0.0,0.0
521,73513.280273458,0.0,10979.93962,0.0,0.0
522,49023.8400947448,0.0,23264.8284945451,0.0,14008.2013665451
523,23176.1300262948,0.0,24555.2314197313,0.0,14548.4210697313
524,15243.4267414032,0.0,7536.024086,0.0,0.0
525,6633.59063244442,0.0,8179.315341,0.0,0.0
526,0.0,0.0,6301.898497,0.0,0.0
527,0.0,0.0,0.0,7627.914656,0.0
528,0.0,0.0,0.0,6835.074415,0.0
529,0.0,0.0,0.0,7563.809194,0.0
530,0.0,0.0,0.0,7213.614025,0.0
531,13728.0222891684,14450.549778072,0.0,21421.989360072,0.0
532,13727.9948331238,0.0,0.0,4939.435064,0.0
533,9964.64839081834,0.0,3575.153037,0.0,0.0
534,5649.70814678471,0.0,4099.174299,0.0,0.0
535,0.0,0.0,5367.212005,0.0,0.0
536,0.0,0.0,0.0,4336.813667,0.0
537,4911.36550401736,5169.85842528143,0.0,9503.88285328143,0.0
538,28238.8255300311,24555.2314197313,0.0,30669.5694937313,0.0
539,51566.2389011248,24555.2314197313,0.0,31988.4131107313,0.0
540,74893.6056173917,24555.2314197313,0.0,32949.6464057313,0.0
541,98220.9256789252,24555.2314197313,0.0,34378.6646737313,0.0
542,98220.9256789252,0.206780896160605,0.0,7347.07723589616,0.0
543,98220.9256789252,0.206780896160605,0.0,9528.30971289616,0.0
544,88045.9946233896,0.0,9665.997883,0.0,0.0
545,78518.9528356109,0.0,9050.522411,0.0,0.0
546,56200.4040555996,0.0,21202.4721550004,0.0,12490.8746580004
547,30352.6796340217,0.0,24555.2314197313,0.0,16569.1333007313
548,22372.7526486624,0.0,7580.872966,0.0,0.0
549,10472.6312084203,0.0,11305.07286,0.0,0.0
550,0.0,0.0,9948.97975,0.0,0.0
551,0.0,0.0,0.0,9482.700189,0.0
552,0.0,0.0,0.0,7525.244932,0.0
553,0.0,0.0,0.0,5345.520117,0.0
554,0.0,0.0,0.0,5340.779558,0.0
555,17089.934787616,17989.4050395958,0.0,23812.1076885958,0.0
556,17089.9006077464,0.0,0.0,6046.426184,0.0
557,9381.84802373467,0.0,7322.617484,0.0,0.0
558,4402.1245758281,0.0,4730.71945,0.0,0.0
559,0.0,0.0,4182.009983,0.0,0.0
560,0.0,0.0,0.0,6241.923866,0.0
561,4911.36550401736,5169.85842528143,0.0,15678.9995252814,0.0
562,28238.8255300311,24555.2314197313,0.0,35644.0987597313,0.0
563,51566.2389011248,24555.2314197313,0.0,34304.6622817313,0.0
564,74893.6056173917,24555.2314197313,0.0,33358.1967877313,0.0
565,98220.9256789252,24555.2314197313,0.0,32588.7334057313,0.0
566,98220.9256789252,0.206780896160605,0.0,8373.58853689616,0.0
567,98220.7292370738,0.0,0.0,7268.420593,0.0
568,88917.3368671943,0.0,8838.036132,0.0,0.0
569,81313.8666756785,0.0,7223.127739,0.0,0.0
570,55466.0920271754,0.0,24555.2314197313,0.0,16711.2710677313
571,29618.3690742215,0.0,24555.2314197313,0.0,16370.4638207313
572,22009.0208690623,0.0,7228.82452,0.0,0.0
573,13019.4700247048,0.0,8540.031485,0.0,0.0
574,2493.87927839633,0.0,9999.286472,0.0,0.0
575,0.0,0.0,2369.18057610589,7132.07179089411,0.0
576,0.0,0.0,0.0,9124.442264,0.0
577,0.0,0.0,0.0,12634.35255,0.0
578,0.0,0.0,0.0,11194.69829,0.0
579,15294.1265567238,16099.0805860251,0.0,25407.4589080251,0.0
580,15294.0959684707,0.0,0.0,5570.568324,0.0
581,8876.49831501563,0.0,6096.688712,0.0,0.0
582,4349.43055149268,0.0,4300.69751,0.0,0.0
583,0.0,0.0,4131.95076,0.0,0.0
584,0.0,0.0,0.0,8303.595438,0.0
585,4911.36550401736,5169.85842528143,0.0,11856.0348362814,0.0
586,28238.8255300311,24555.2314197313,0.0,32784.1158037313,0.0
587,51566.2389011248,24555.2314197313,0.0,33596.5176527313,0.0
588,74893.6056173917,24555.2314197313,0.0,34800.5664397313,0.0
589,98220.9256789252,24555.2314197313,0.0,34891.6385097313,0.0
590,98220.9256789252,0.206780896160605,0.0,12407.9523108962,0.0
591,98220.7292370738,0.0,0.0,12295.40876,0.0
592,84682.8354903522,0.0,12860.81244,0.0,0.0
593,72831.1377036286,0.0,11258.952,0.0,0.0
594,46983.3800205834,0.0,24555.2314197313,0.0,16227.6341977313
595,21135.6740330536,0.0,24555.2314197313,0.0,17228.1162557313
596,12383.8911175933,0.0,8314.15361190659,0.0,1656.95839090659
597,4749.83029296899,0.0,7252.334254,0.0,0.0
598,3192.47683857156,0.0,1479.476757,0.0,0.0
599,3192.47045361788,0.0,0.0,0.0,0.0
600,3192.46406867698,0.0,0.0,0.0,0.0
601,3192.45768374884,0.0,0.0,0.0,0.0
602,3192.45129883347,0.0,0.0,0.0,0.0
603,3192.44491393087,0.0,0.0,0.0,0.0
604,3192.43852904105,0.0,0.0,0.0,0.0
605,3192.43214416399,0.0,0.0,0.0,0.0
606,2333.54458708917,0.0,815.9371136,0.0,0.0
607,0.0,0.0,2216.862924,0.0,0.0
608,0.0,0.0,0.0,2010.606913,0.0
609,4911.36550401736,5169.85842528143,0.0,10710.0337622814,0.0
610,28238.8255300311,24555.2314197313,0.0,30407.7944527313,0.0
611,51566.2389011248,24555.2314197313,0.0,32510.5618867313,0.0
612,74893.6056173917,24555.2314197313,0.0,34206.3619517313,0.0
613,98220.9256789252,24555.2314197313,0.0,33714.7668017313,0.0
614,98220.9256789252,0.206780896160605,0.0,6672.52729589616,0.0
615,98220.7292370738,0.0,0.0,7914.497646,0.0
616,88159.4238629838,0.0,9558.053486,0.0,0.0
617,77025.0928809782,0.0,10577.44693,0.0,0.0
618,51177.3268100226,0.0,24555.2314197313,0.0,16807.4539557313
619,25329.6124345992,0.0,24555.2314197313,0.0,19578.8271987313
620,19274.6403816902,0.0,5752.175324,0.0,0.0
621,16084.3715345147,0.0,3030.718783,0.0,0.0
622,9188.09230156106,0.0,6551.434711,0.0,0.0
623,630.585319060669,0.0,8129.614176,0.0,0.0
624,0.0,0.0,599.054854995529,3740.45222600447,0.0
625,0.0,0.0,0.0,4395.387853,0.0
626,0.0,0.0,0.0,4553.401208,0.0
627,17099.7113364013,17999.6961435804,0.0,23115.9275375804,0.0
628,17099.6771369787,0.0,0.0,3997.277791,0.0
629,14350.6394260454,0.0,2611.553336,0.0,0.0
630,8701.33066897713,0.0,5366.816053,0.0,0.0
631,0.0,0.0,8266.247603,0.0,0.0
632,0.0,0.0,0.0,7494.816978,0.0
633,4911.36550401736,5169.85842528143,0.0,16528.3721752814,0.0
634,28238.8255300311,24555.2314197313,0.0,35376.8428097313,0.0
635,51566.2389011248,24555.2314197313,0.0,36909.8461597313,0.0
636,74893.6056173917,24555.2314197313,0.0,34795.7047897313,0.0
637,98220.9256789252,24555.2314197313,0.0,36728.9170197313,0.0
638,98220.9256789252,0.206780896160605,0.0,13351.2588008962,0.0
639,98220.9256789252,0.206780896160605,0.0,11334.0089608962,0.0
640,83388.6500476002,0.0,14090.47523,0.0,0.0
641,72408.134701879,0.0,10431.33114,0.0,0.0
642,52120.2917096723,0.0,19273.3132671405,0.0,8940.19476714049
643,26272.5754483191,0.0,24555.2314197313,0.0,17258.0001477313
644,17876.2610842208,0.0,7976.448728,0.0,0.0
645,8318.48089169863,0.0,9079.857218,0.0,0.0
646,0.0,0.0,7902.541042,0.0,0.0
647,0.0,0.0,0.0,8302.585091,0.0
648,0.0,0.0,0.0,9356.982261,0.0
649,0.0,0.0,0.0,6917.284071,0.0
650,0.0,0.0,0.0,6781.850812,0.0
651,16567.0048183553,17438.952440374,0.0,24875.200030374,0.0
652,16566.9716843457,0.0,0.0,6152.368445,0.0
653,8121.4762556655,0.0,8023.18918,0.0,0.0
654,3811.09333587088,0.0,4094.848343,0.0,0.0
655,0.0,0.0,3620.531428,0.0,0.0
656,0.0,0.0,0.0,4440.933188,0.0
657,4911.36550401736,5169.85842528143,0.0,9078.11476328143,0.0
658,28238.8255300311,24555.2314197313,0.0,31043.8375957313,0.0
659,51566.2389011248,24555.2314197313,0.0,32948.4963477313,0.0
660,74893.6056173917,24555.2314197313,0.0,33705.1248597313,0.0
661,98220.9256789252,24555.2314197313,0.0,36808.1968597313,0.0
662,98220.9256789252,0.206780896160605,0.0,11478.2268108962,0.0
663,98220.9256789252,0.206780896160605,0.0,11253.2524408962,0.0
664,88833.7445865475,0.0,8917.635418,0.0,0.0
665,78252.4695822162,0.0,10052.04247,0.0,0.0
666,55661.4463265743,0.0,21461.3234131676,0.0,13721.0416271676
667,29813.7229829119,0.0,24555.2314197313,0.0,17607.5365317313
668,20133.6163617817,0.0,9196.044644,0.0,0.0
669,9266.74817875952,0.0,10323.48652,0.0,0.0
670,0.0,0.0,8803.393163,0.0,0.0
671,0.0,0.0,0.0,9509.680413,0.0
672,0.0,0.0,0.0,8998.220958,0.0
673,0.0,0.0,0.0,4808.111105,0.0
674,0.0,0.0,0.0,5213.481873,0.0
675,11192.8316611174,11781.9280643341,0.0,17271.9149433341,0.0
676,11192.8092754541,0.0,0.0,3040.894401,0.0
677,7295.94244141449,0.0,3702.002226,0.0,0.0
678,3901.60690847697,0.0,3224.604894,0.0,0.0
679,0.0,0.0,3706.51915,0.0,0.0
680,0.0,0.0,0.0,4239.198703,0.0
681,4911.36550401736,5169.85842528143,0.0,9684.01189328143,0.0
682,28238.8255300311,24555.2314197313,0.0,30120.3810937313,0.0
683,51566.2389011248,24555.2314197313,0.0,27911.2893897313,0.0
684,74893.6056173917,24555.2314197313,0.0,28307.3869207313,0.0
685,98220.9256789252,24555.2314197313,0.0,28980.1278417313,0.0
686,98220.9256789252,0.206780896160605,0.0,4484.73467989616,0.0
687,98220.7292370738,0.0,0.0,2753.452711,0.0
688,92587.7332640364,0.0,5351.159555,0.0,0.0
689,86874.7178390962,0.0,5427.188737,0.0,0.0
690,61026.9320688907,0.0,24555.2314197313,0.0,20882.6041507313
691,35179.1979942568,0.0,24555.2314197313,0.0,20498.2124527313
692,28373.4831484924,0.0,6465.362263,0.0,0.0
693,23253.9161331051,0.0,4863.534755,0.0,0.0
694,16060.4804936939,0.0,6833.719675,0.0,0.0
695,11427.988509575,0.0,4400.83687,0.0,0.0
696,6790.65884833481,0.0,4405.441465,0.0,0.0
697,6790.64526701711,0.0,0.0,3833.510107,0.0
698,6790.63168572658,0.0,0.0,3576.687805,0.0
699,18651.0678988036,12484.6839940425,0.0,19351.0176820425,0.0
700,18651.0305966678,0.0,0.0,7820.271499,0.0
701,12423.8826146066,0.0,5915.755146,0.0,0.0
702,6299.21014789398,0.0,5818.415238,0.0,0.0
703,0.0,0.0,5984.237672,0.0,0.0
704,0.0,0.0,0.0,7646.043731,0.0
705,4911.36550401736,5169.85842528143,0.0,12145.4586162814,0.0
706,28238.8255300311,24555.2314197313,0.0,33054.0433247313,0.0
707,51566.2389011248,24555.2314197313,0.0,33133.5214227313,0.0
708,74893.6056173917,24555.2314197313,0.0,31752.3809167313,0.0
709,98220.9256789252,24555.2314197313,0.0,32551.7943927313,0.0
710,98220.9256789252,0.206780896160605,0.0,8095.70596089616,0.0
711,98220.7292370738,0.0,0.0,7613.728923,0.0
712,90085.1453598259,0.0,7728.618064,0.0,0.0
713,82930.3961105878,0.0,6796.840625,0.0,0.0
714,57082.6182290258,0.0,24555.2314197313,0.0,19537.0863977313
715,31234.8920430196,0.0,24555.2314197313,0.0,18305.8395327313
716,26520.9094803898,0.0,4478.22408820345,0.0,2245.88103520345
717,23417.8861701497,0.0,2947.821755,0.0,0.0
718,17204.7188227985,0.0,5902.464486,0.0,0.0
719,14106.7449533608,0.0,2943.042487,0.0,0.0
720,10633.3442493446,0.0,3299.703866,0.0,0.0
721,10633.3229826561,0.0,0.0,4361.421296,0.0
722,10633.3017160101,0.0,0.0,5189.448616,0.0
723,10633.2804494067,0.0,0.0,5554.649113,0.0
724,10633.2591828458,0.0,0.0,7897.596439,0.0
725,4135.6682784327,0.0,6172.691156,0.0,0.0
726,2019.86386288562,0.0,2010.006337,0.0,0.0
727,0.0,0.0,1918.866832,0.0,0.0
728,0.0,0.0,0.0,2205.410122,0.0
729,4911.36550401736,5169.85842528143,0.0,8193.02748128143,0.0
730,28238.8255300311,24555.2314197313,0.0,28180.5546437313,0.0
731,51566.2389011248,24555.2314197313,0.0,25492.4833369313,0.0
732,74893.6056173917,24555.2314197313,0.0,26514.5221407313,0.0
733,98220.9256789252,24555.2314197313,0.0,28289.5553577313,0.0
734,98220.9256789252,0.206780896160605,0.0,5983.16831889616,0.0
735,98220.7292370738,0.0,0.0,6242.955874,0.0
736,90440.4136335101,0.0,7391.113204,0.0,0.0
737,82017.6387905776,0.0,8001.464264,0.0,0.0
738,56169.8627345302,0.0,24555.2314197313,0.0,18069.9676157313
739,30322.138374035,0.0,24555.2314197313,0.0,20017.8321707313
740,24474.7722887056,0.0,5554.940169,0.0,0.0
741,16090.6746138979,0.0,7964.846289,0.0,0.0
742,6291.66417886443,0.0,9309.029341,0.0,0.0
743,0.0,0.0,5977.06901575927,2265.02017724073,0.0
744,0.0,0.0,0.0,9340.373,0.0
745,0.0,0.0,0.0,8435.392155,0.0
746,0.0,0.0,0.0,7327.357624,0.0
747,18735.9466886048,19722.0491458998,0.0,24801.2161668998,0.0
748,18735.9092167114,0.0,0.0,4977.728858,0.0
749,11364.8213375246,0.0,7002.497887,0.0,0.0
750,6500.78305735559,0.0,4620.814773,0.0,0.0
751,0.0,0.0,6175.731553,0.0,0.0
752,0.0,0.0,0.0,7100.614578,0.0
753,4911.36550401736,5169.85842528143,0.0,12770.0329772814,0.0
754,28238.8255300311,24555.2314197313,0.0,30048.5007187313,0.0
755,51566.2389011248,24555.2314197313,0.0,31163.4267427313,0.0
756,74893.6056173917,24555.2314197313,0.0,32643.6113487313,0.0
757,98220.9256789252,24555.2314197313,0.0,37692.5621197313,0.0
758,98220.9256789252,0.206780896160605,0.0,12838.7796908962,0.0
759,98220.7292370738,0.0,0.0,12242.70954,0.0
760,84622.9533219312,0.0,12917.7005,0.0,0.0
761,75365.0584549719,0.0,8794.83934,0.0,0.0
762,49517.2957040852,0.0,24555.2314197313,0.0,18893.5914787313
763,23669.584648724,0.0,24555.2314197313,0.0,20859.8877517313
764,20774.7390990284,0.0,2750.0583,0.0,0.0
765,15685.4680548134,0.0,4834.76802,0.0,0.0
766,7769.74115756146,0.0,7519.91075,0.0,0.0
767,3404.68944755283,0.0,4146.784362,0.0,0.0
768,0.0,0.0,3234.44850626523,3790.34052373477,0.0
769,0.0,0.0,0.0,6918.244684,0.0
770,0.0,0.0,0.0,7404.095556,0.0
771,17206.0797405917,18111.6628848334,0.0,27237.9749538334,0.0
772,17206.0453284322,0.0,0.0,9004.514195,0.0
773,10003.605612131,0.0,6842.285039,0.0,0.0
774,4907.72306807771,0.0,4841.06941,0.0,0.0
775,0.0,0.0,4662.32759,0.0,0.0
776,0.0,0.0,0.0,2526.602799,0.0
777,4911.36550401736,5169.85842528143,0.0,11239.7771992814,0.0
778,28238.8255300311,24555.2314197313,0.0,26960.2693977313,0.0
779,51566.2389011248,24555.2314197313,0.0,32568.4667237313,0.0
780,74893.6056173917,24555.2314197313,0.0,31215.6507837313,0.0
781,98220.9256789252,24555.2314197313,0.0,29965.6348697313,0.0
782,98220.9256789252,0.206780896160605,0.0,2807.11747189616,0.0
783,98220.7292370738,0.0,0.0,5343.908003,0.0
784,92187.6456914048,0.0,5731.242749,0.0,0.0
785,87662.0274266398,0.0,4299.162195,0.0,0.0
786,61814.2400818151,0.0,24555.2314197313,0.0,20229.8434637313
787,35966.5044325652,0.0,24555.2314197313,0.0,18839.5220617313
788,27857.8089379853,0.0,7703.19238349244,0.0,2633.49337949244
789,24886.825906578,0.0,2822.38095,0.0,0.0
790,19242.3767518735,0.0,5362.179412,0.0,0.0
791,12483.9525565937,0.0,6420.466425,0.0,0.0
792,10109.8981644781,0.0,2255.327953,0.0,0.0
793,10109.8779446818,0.0,0.0,1087.574578,0.0
794,10109.8577249259,0.0,0.0,0.0,0.0
795,10109.8375052104,0.0,0.0,0.0,0.0
796,10109.8172855354,0.0,0.0,2909.456201,0.0
797,7482.14487221663,0.0,2496.269584,0.0,0.0
798,3354.4897616111,0.0,3921.258139,0.0,0.0
799,0.0,0.0,3186.7589,0.0,0.0
800,0.0,0.0,0.0,7612.316355,0.0
801,4911.36550401736,5169.85842528143,0.0,10202.7334042814,0.0
802,28238.8255300311,24555.2314197313,0.0,35313.9729897313,0.0
803,51566.2389011248,24555.2314197313,0.0,42078.8137397313,0.0
804,74893.6056173917,24555.2314197313,0.0,39732.8499997313,0.0
805,98220.9256789252,24555.2314197313,0.0,41838.3306397313,0.0
806,98220.9256789252,0.206780896160605,0.0,17936.5661608962,0.0
807,98220.7292370738,0.0,0.0,16500.67921,0.0
808,82717.8285008785,0.0,14727.56908,0.0,0.0
809,70264.5394020636,0.0,11830.46748,0.0,0.0
810,44416.7868522151,0.0,24555.2314197313,0.0,16909.2981267313
811,18569.0859978716,0.0,24555.2314197313,0.0,17527.0434387313
812,14184.0040881206,0.0,4165.792533,0.0,0.0
813,12465.7594759019,0.0,1632.305432,0.0,0.0
814,8620.99115175139,0.0,3652.506223,0.0,0.0
815,4886.78862766383,0.0,3547.476018,0.0,0.0
816,1826.38210777078,0.0,2907.376909,0.0,0.0
817,1826.37845500657,0.0,0.0,2756.689161,0.0
818,1826.37480224966,0.0,0.0,3232.72966,0.0
819,2046.14471685605,231.340597216833,0.0,2303.19605521683,0.0
820,2046.14062456661,0.0,0.0,3351.7727,0.0
821,1592.87952365378,0.0,430.5941582,0.0,0.0
822,0.0,0.0,1513.232521,0.0,0.0
823,0.0,0.0,0.0,0.0,0.0
824,0.0,0.0,0.0,2402.533685,0.0
825,4911.36550401736,5169.85842528143,0.0,5461.60152548143,0.0
826,28238.8255300311,24555.2314197313,0.0,28036.3283067313,0.0
827,51566.2389011248,24555.2314197313,0.0,31475.5217327313,0.0
828,74893.6056173917,24555.2314197313,0.0,33194.6117917313,0.0
829,98220.9256789252,24555.2314197313,0.0,35178.9232497313,0.0
830,98220.9256789252,0.206780896160605,0.0,8656.33432489616,0.0
831,98220.7292370738,0.0,0.0,7782.109546,0.0
832,88884.4360419312,0.0,8869.291916,0.0,0.0
833,78891.8342467433,0.0,9492.802825,0.0,0.0
834,53044.064442305,0.0,24555.2314197313,0.0,17602.7832197313
835,27196.3463334064,0.0,24555.2314197313,0.0,18444.2597837313
836,19682.4577817663,0.0,7138.142451,0.0,0.0
837,14127.7788115876,0.0,5276.907625,0.0,0.0
838,9571.50402339841,0.0,4328.434206,0.0,0.0
839,2519.96515196931,0.0,6698.943742,0.0,0.0
840,0.0,0.0,2393.96210643705,1881.85095956295,0.0
841,0.0,0.0,0.0,2784.393805,0.0
842,0.0,0.0,0.0,467.6396833,0.0
843,13442.2368814591,14149.7230331148,0.0,18892.5105671148,0.0
844,13442.2099969853,0.0,0.0,5501.230533,0.0
845,9537.04189888111,0.0,3709.884153,0.0,0.0
846,6576.60918163942,0.0,2812.392961,0.0,0.0
847,0.0,0.0,6247.766227,0.0,0.0
848,0.0,0.0,0.0,4520.287073,0.0
849,4911.36550401736,5169.85842528143,0.0,8649.31840428143,0.0
850,28238.8255300311,24555.2314197313,0.0,30697.7824687313,0.0
851,51566.2389011248,24555.2314197313,0.0,30333.9629167313,0.0
852,74893.6056173917,24555.2314197313,0.0,30903.7225797313,0.0
853,98220.9256789252,24555.2314197313,0.0,31332.7092157313,0.0
854,98220.9256789252,0.206780896160605,0.0,8062.59764989616,0.0
855,98220.9256789252,0.206780896160605,0.0,11261.6701208962,0.0
856,85746.2750791791,0.0,11850.73145,0.0,0.0
857,73890.3429024184,0.0,11262.97265,0.0,0.0
858,58779.3574901536,0.0,14355.29575,0.0,0.0
859,42523.9981308904,0.0,15442.4797105208,0.0,1013.92334052084
860,26589.86260921,0.0,15137.34795,0.0,0.0
861,13625.2686821163,0.0,12316.31371,0.0,0.0
862,0.0,0.0,12943.97936,0.0,0.0
863,0.0,0.0,0.0,15005.94025,0.0
864,0.0,0.0,0.0,14908.1788,0.0
865,0.0,0.0,0.0,11781.76563,0.0
866,0.0,0.0,0.0,12219.28101,0.0
867,21337.4433567842,22460.4666913518,0.0,34937.5134413518,0.0
868,21337.4006818975,0.0,0.0,7855.097756,0.0
869,12331.413610254,0.0,8555.647177,0.0,0.0
870,5603.18709795314,0.0,6391.791757,0.0,0.0
871,0.0,0.0,5323.017097,0.0,0.0
872,0.0,0.0,0.0,7718.017294,0.0
873,4911.36550401736,5169.85842528143,0.0,13882.2507982814,0.0
874,28238.8255300311,24555.2314197313,0.0,35651.0512597313,0.0
875,51566.2389011248,24555.2314197313,0.0,36298.3245997313,0.0
876,74893.6056173917,24555.2314197313,0.0,34802.1525997313,0.0
877,98220.9256789252,24555.2314197313,0.0,29704.3478867313,0.0
878,98220.9256789252,0.206780896160605,0.0,8188.91669589616,0.0
879,98220.7292370738,0.0,0.0,7407.245912,0.0
880,92145.2941787733,0.0,5771.476686,0.0,0.0
881,84260.3468513428,0.0,7490.524885,0.0,0.0
882,58412.5663098793,0.0,24555.2314197313,0.0,18924.5389057313
883,32564.8374639769,0.0,24555.2314197313,0.0,20906.6739047313
884,22638.1319307145,0.0,9430.30838340814,0.0,5808.97229240814
885,22313.8831895033,0.0,307.9932917,0.0,0.0
886,22313.8385617369,0.0,0.0,0.0,0.0
887,17892.9548572177,0.0,4199.797123,0.0,0.0
888,12276.898999729,0.0,5335.219068,0.0,0.0
889,12276.874445931,0.0,0.0,872.2364741,0.0
890,12276.8498921821,0.0,0.0,1138.601561,0.0
891,12276.8253384823,0.0,0.0,0.0,0.0
892,12276.8007848316,0.0,0.0,5412.388168,0.0
893,8515.86798596692,0.0,3572.862833,0.0,0.0
894,6366.06284159937,0.0,2042.298707,0.0,0.0
895,0.0,0.0,6047.747604,0.0,0.0
896,0.0,0.0,0.0,5045.801377,0.0
897,4911.36550401736,5169.85842528143,0.0,13650.8689022814,0.0
898,28238.8255300311,24555.2314197313,0.0,33207.9921057313,0.0
899,51566.2389011248,24555.2314197313,0.0,34444.0450997313,0.0
900,74893.6056173917,24555.2314197313,0.0,32768.6074347313,0.0
901,98220.9256789252,24555.2314197313,0.0,33700.6265237313,0.0
902,98220.9256789252,0.206780896160605,0.0,10280.7022608962,0.0
903,98220.7292370738,0.0,0.0,10346.80935,0.0
904,88455.2712777206,0.0,9276.998442,0.0,0.0
905,78092.6919334939,0.0,9844.282312,0.0,0.0
906,52244.9237273402,0.0,24555.2314197313,0.0,14026.8580497313
907,26397.207216723,0.0,24555.2314197313,0.0,15081.6120817313
908,18450.5220465191,0.0,7549.300757,0.0,0.0
909,11214.2651812645,0.0,6874.408966,0.0,0.0
910,1640.23220115516,0.0,9095.310024,0.0,0.0
911,0.0,0.0,1558.21747465622,2700.75692934378,0.0
912,0.0,0.0,0.0,6464.001365,0.0
913,0.0,0.0,0.0,2428.251046,0.0
914,0.0,0.0,0.0,4509.738134,0.0
915,14600.2334561312,15368.6667959276,0.0,21093.7184329276,0.0
916,14600.2042556643,0.0,0.0,7486.887883,0.0
